0  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=84, nb_calimsMax=3, nb_claims=3 Nb_Messages=194
1  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=83, nb_calimsMax=6, nb_claims=32 Nb_Messages=200
2  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=81, nb_calimsMax=3, nb_claims=12 Nb_Messages=243
3  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=77, nb_calimsMax=6, nb_claims=13 Nb_Messages=179
4  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=83, nb_calimsMax=2, nb_claims=3 Nb_Messages=200
5  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=85, nb_calimsMax=6, nb_claims=38 Nb_Messages=220
6  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=83, nb_calimsMax=2, nb_claims=2 Nb_Messages=210
7  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=84, nb_calimsMax=3, nb_claims=25 Nb_Messages=195
8  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=82, nb_calimsMax=4, nb_claims=27 Nb_Messages=195
9  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=80, nb_calimsMax=6, nb_claims=14 Nb_Messages=194
10  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=73, nb_calimsMax=3, nb_claims=19 Nb_Messages=195
11  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=82, nb_calimsMax=6, nb_claims=35 Nb_Messages=215
12  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=76, nb_calimsMax=3, nb_claims=18 Nb_Messages=190
13  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=69, nb_calimsMax=6, nb_claims=12 Nb_Messages=178
14  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=86, nb_calimsMax=4, nb_claims=18 Nb_Messages=208
15  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=80, nb_calimsMax=3, nb_claims=27 Nb_Messages=189
16  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=81, nb_calimsMax=6, nb_claims=15 Nb_Messages=203
17  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=84, nb_calimsMax=3, nb_claims=26 Nb_Messages=206
18  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=83, nb_calimsMax=4, nb_claims=32 Nb_Messages=208
19  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=78, nb_calimsMax=6, nb_claims=29 Nb_Messages=213
20  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=87, nb_calimsMax=4, nb_claims=5 Nb_Messages=207
21  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=83, nb_calimsMax=6, nb_claims=31 Nb_Messages=207
22  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=81, nb_calimsMax=6, nb_claims=28 Nb_Messages=194
23  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=81, nb_calimsMax=4, nb_claims=29 Nb_Messages=199
24  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=79, nb_calimsMax=3, nb_claims=27 Nb_Messages=197
25  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=87, nb_calimsMax=3, nb_claims=33 Nb_Messages=201
26  detected 1 0 nb_WinessCacheMax=5 nb_WinessCache=78, nb_calimsMax=5, nb_claims=28 Nb_Messages=218
27  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=82, nb_calimsMax=3, nb_claims=26 Nb_Messages=206
28  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=84, nb_calimsMax=6, nb_claims=38 Nb_Messages=220
29  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=85, nb_calimsMax=4, nb_claims=16 Nb_Messages=209
30  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=79, nb_calimsMax=3, nb_claims=14 Nb_Messages=204
31  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=85, nb_calimsMax=3, nb_claims=3 Nb_Messages=230
32  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=83, nb_calimsMax=4, nb_claims=18 Nb_Messages=210
33  detected 1 0 nb_WinessCacheMax=5 nb_WinessCache=75, nb_calimsMax=5, nb_claims=21 Nb_Messages=193
34  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=92, nb_calimsMax=3, nb_claims=20 Nb_Messages=233
35  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=82, nb_calimsMax=4, nb_claims=12 Nb_Messages=188
36  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=89, nb_calimsMax=4, nb_claims=26 Nb_Messages=241
37  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=81, nb_calimsMax=4, nb_claims=20 Nb_Messages=180
38  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=84, nb_calimsMax=6, nb_claims=32 Nb_Messages=200
