0  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=81, nb_calimsMax=3, nb_claims=13 Nb_Messages=167
1  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=83, nb_calimsMax=3, nb_claims=25 Nb_Messages=181
2  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=82, nb_calimsMax=3, nb_claims=16 Nb_Messages=170
3  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=87, nb_calimsMax=2, nb_claims=6 Nb_Messages=228
4  detected 1 0 nb_WinessCacheMax=6 nb_WinessCache=86, nb_calimsMax=6, nb_claims=27 Nb_Messages=195
5  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=75, nb_calimsMax=4, nb_claims=19 Nb_Messages=193
6  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=85, nb_calimsMax=4, nb_claims=20 Nb_Messages=188
7  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=82, nb_calimsMax=3, nb_claims=5 Nb_Messages=184
8  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=78, nb_calimsMax=3, nb_claims=10 Nb_Messages=164
9  detected 1 0 nb_WinessCacheMax=4 nb_WinessCache=82, nb_calimsMax=4, nb_claims=22 Nb_Messages=170
10  detected 1 0 nb_WinessCacheMax=5 nb_WinessCache=72, nb_calimsMax=5, nb_claims=10 Nb_Messages=170
11  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=88, nb_calimsMax=2, nb_claims=2 Nb_Messages=243
12  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=88, nb_calimsMax=2, nb_claims=7 Nb_Messages=213
13  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=81, nb_calimsMax=3, nb_claims=20 Nb_Messages=200
14  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=83, nb_calimsMax=3, nb_claims=15 Nb_Messages=211
15  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=81, nb_calimsMax=3, nb_claims=3 Nb_Messages=182
16  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=85, nb_calimsMax=2, nb_claims=10 Nb_Messages=193
17  detected 1 0 nb_WinessCacheMax=5 nb_WinessCache=84, nb_calimsMax=5, nb_claims=31 Nb_Messages=193
18  detected 1 0 nb_WinessCacheMax=8 nb_WinessCache=72, nb_calimsMax=8, nb_claims=16 Nb_Messages=176
19  detected 1 0 nb_WinessCacheMax=2 nb_WinessCache=80, nb_calimsMax=2, nb_claims=2 Nb_Messages=188
20  detected 1 0 nb_WinessCacheMax=5 nb_WinessCache=89, nb_calimsMax=5, nb_claims=33 Nb_Messages=211
21  detected 1 0 nb_WinessCacheMax=3 nb_WinessCache=69, nb_calimsMax=3, nb_claims=8 Nb_Messages=164
