[idA=14 idCloneA=3 posA=(300 250) posCloneA=(500 100) detectRate=0.00040000000000000000 averageMemorySize=4444.8104 maxMemorySize=1204.0 averageNbMessageSent=186.9992 detectionNb=1 lineNB=2500 totalNbMessageSent=467498 totalMemorySize=1.1112026E7]4.0
[idA=15 idCloneA=3 posA=(300 250) posCloneA=(500 300) detectRate=0.00200000000000000000 averageMemorySize=4355.9264 maxMemorySize=1114.0 averageNbMessageSent=185.9252 detectionNb=5 lineNB=2500 totalNbMessageSent=464813 totalMemorySize=1.0889816E7]20.0
[idA=16 idCloneA=3 posA=(300 250) posCloneA=(500 500) detectRate=0.00040000000000000000 averageMemorySize=4433.4264 maxMemorySize=1114.0 averageNbMessageSent=189.5468 detectionNb=1 lineNB=2500 totalNbMessageSent=473867 totalMemorySize=1.1083566E7]4.0
[idA=8 idCloneA=4 posA=(300 150) posCloneA=(100 100) detectRate=0.00000000000000000000 averageMemorySize=4778.184 maxMemorySize=1024.0 averageNbMessageSent=197.9492 detectionNb=0 lineNB=2500 totalNbMessageSent=494873 totalMemorySize=1.194546E7]0.0
[idA=9 idCloneA=4 posA=(300 150) posCloneA=(100 300) detectRate=0.00000000000000000000 averageMemorySize=4748.1576 maxMemorySize=934.0 averageNbMessageSent=193.8468 detectionNb=0 lineNB=2500 totalNbMessageSent=484617 totalMemorySize=1.1870394E7]0.0
[idA=10 idCloneA=4 posA=(300 150) posCloneA=(100 500) detectRate=0.00000000000000000000 averageMemorySize=4529.2784 maxMemorySize=934.0 averageNbMessageSent=190.6884 detectionNb=0 lineNB=2500 totalNbMessageSent=476721 totalMemorySize=1.1323196E7]0.0
[idA=11 idCloneA=4 posA=(300 150) posCloneA=(300 100) detectRate=0.89160000000000000000 averageMemorySize=4384.6032 maxMemorySize=1114.0 averageNbMessageSent=188.8312 detectionNb=2229 lineNB=2500 totalNbMessageSent=472078 totalMemorySize=1.0961508E7]8916.0
[idA=12 idCloneA=4 posA=(300 150) posCloneA=(300 300) detectRate=0.00240000000000000000 averageMemorySize=4424.804 maxMemorySize=1024.0 averageNbMessageSent=186.3016 detectionNb=6 lineNB=2500 totalNbMessageSent=465754 totalMemorySize=1.106201E7]23.999999999999996
[idA=13 idCloneA=4 posA=(300 150) posCloneA=(300 500) detectRate=0.00000000000000000000 averageMemorySize=4687.8168 maxMemorySize=1294.0 averageNbMessageSent=194.65 detectionNb=0 lineNB=2500 totalNbMessageSent=486625 totalMemorySize=1.1719542E7]0.0
[idA=14 idCloneA=4 posA=(300 150) posCloneA=(500 100) detectRate=0.00080000000000000000 averageMemorySize=4483.3408 maxMemorySize=1204.0 averageNbMessageSent=187.4316 detectionNb=2 lineNB=2500 totalNbMessageSent=468579 totalMemorySize=1.1208352E7]8.0
[idA=15 idCloneA=4 posA=(300 150) posCloneA=(500 300) detectRate=0.00000000000000000000 averageMemorySize=4396.0608 maxMemorySize=934.0 averageNbMessageSent=186.9696 detectionNb=0 lineNB=2500 totalNbMessageSent=467424 totalMemorySize=1.0990152E7]0.0
[idA=16 idCloneA=4 posA=(300 150) posCloneA=(500 500) detectRate=0.00000000000000000000 averageMemorySize=4534.516 maxMemorySize=934.0 averageNbMessageSent=190.1104 detectionNb=0 lineNB=2500 totalNbMessageSent=475276 totalMemorySize=1.133629E7]0.0
[idA=8 idCloneA=5 posA=(300 50) posCloneA=(100 100) detectRate=0.00240000000000000000 averageMemorySize=3555.2776 maxMemorySize=844.0 averageNbMessageSent=171.7508 detectionNb=6 lineNB=2500 totalNbMessageSent=429377 totalMemorySize=8888194.0]23.999999999999996
[idA=9 idCloneA=5 posA=(300 50) posCloneA=(100 300) detectRate=0.00200000000000000000 averageMemorySize=3453.6848 maxMemorySize=844.0 averageNbMessageSent=168.5796 detectionNb=5 lineNB=2500 totalNbMessageSent=421449 totalMemorySize=8634212.0]20.0
[idA=10 idCloneA=5 posA=(300 50) posCloneA=(100 500) detectRate=0.00040000000000000000 averageMemorySize=3339.3928 maxMemorySize=934.0 averageNbMessageSent=164.6968 detectionNb=1 lineNB=2500 totalNbMessageSent=411742 totalMemorySize=8348482.0]4.0
[idA=11 idCloneA=5 posA=(300 50) posCloneA=(300 100) detectRate=0.66920000000000000000 averageMemorySize=3220.1184 maxMemorySize=1564.0 averageNbMessageSent=162.2088 detectionNb=1673 lineNB=2500 totalNbMessageSent=405522 totalMemorySize=8050296.0]6692.0
[idA=12 idCloneA=5 posA=(300 50) posCloneA=(300 300) detectRate=0.00800000000000000000 averageMemorySize=3234.916 maxMemorySize=1294.0 averageNbMessageSent=161.3172 detectionNb=20 lineNB=2500 totalNbMessageSent=403293 totalMemorySize=8087290.0]80.0
[idA=13 idCloneA=5 posA=(300 50) posCloneA=(300 500) detectRate=0.00160000000000000000 averageMemorySize=3467.2552 maxMemorySize=754.0 averageNbMessageSent=168.4168 detectionNb=4 lineNB=2500 totalNbMessageSent=421042 totalMemorySize=8668138.0]16.0
[idA=14 idCloneA=5 posA=(300 50) posCloneA=(500 100) detectRate=0.00320000000000000000 averageMemorySize=3269.108 maxMemorySize=754.0 averageNbMessageSent=161.7784 detectionNb=8 lineNB=2500 totalNbMessageSent=404446 totalMemorySize=8172770.0]32.0
[idA=15 idCloneA=5 posA=(300 50) posCloneA=(500 300) detectRate=0.00080000000000000000 averageMemorySize=3200.0432 maxMemorySize=1114.0 averageNbMessageSent=162.366 detectionNb=2 lineNB=2500 totalNbMessageSent=405915 totalMemorySize=8000108.0]8.0
[idA=16 idCloneA=5 posA=(300 50) posCloneA=(500 500) detectRate=0.00040000000000000000 averageMemorySize=3303.632 maxMemorySize=1384.0 averageNbMessageSent=163.9184 detectionNb=1 lineNB=2500 totalNbMessageSent=409796 totalMemorySize=8259080.0]4.0
